CPP Builtin, DatePrototypeToUTCString, 15
CPP Builtin, DateUTC, 15
CPP Builtin, EmptyFunction, 15
CPP Builtin, ErrorCaptureStackTrace, 15
CPP Builtin, ErrorConstructor, 15
CPP Builtin, ErrorPrototypeToString, 15
CPP Builtin, FunctionConstructor, 15
CPP Builtin, FunctionPrototypeBind, 15
CPP Builtin, FunctionPrototypeToString, 15
CPP Builtin, GeneratorFunctionConstructor, 15
CPP Builtin, GlobalDecodeURI, 15
CPP Builtin, GlobalDecodeURIComponent, 15
CPP Builtin, GlobalEncodeURI, 15
CPP Builtin, GlobalEncodeURIComponent, 15
CPP Builtin, GlobalEscape, 15
CPP Builtin, GlobalEval, 15
CPP Builtin, GlobalUnescape, 15
CPP Builtin, Illegal, 15
CPP Builtin, IsPromise, 15
CPP Builtin, JsonParse, 15
CPP Builtin, JsonStringify, 15
CPP Builtin, MakeError, 15
CPP Builtin, MakeRangeError, 15
CPP Builtin, MakeSyntaxError, 15
CPP Builtin, MakeTypeError, 15
CPP Builtin, MakeURIError, 15
CPP Builtin, MapPrototypeClear, 15
CPP Builtin, MathHypot, 15
CPP Builtin, NumberFormatPrototypeFormatToParts, 15
CPP Builtin, NumberPrototypeToExponential, 15
CPP Builtin, NumberPrototypeToFixed, 15
CPP Builtin, NumberPrototypeToLocaleString, 15
CPP Builtin, NumberPrototypeToPrecision, 15
CPP Builtin, NumberPrototypeToString, 15
CPP Builtin, ObjectAssign, 15
CPP Builtin, ObjectDefineGetter, 15
CPP Builtin, ObjectDefineProperties, 15
CPP Builtin, ObjectDefineProperty, 15
CPP Builtin, ObjectDefineSetter, 15
CPP Builtin, ObjectEntries, 15
CPP Builtin, ObjectFreeze, 15
CPP Builtin, ObjectGetOwnPropertyDescriptors, 15
CPP Builtin, ObjectGetOwnPropertyNames, 15
CPP Builtin, ObjectGetOwnPropertySymbols, 15
CPP Builtin, ObjectGetPrototypeOf, 15
CPP Builtin, ObjectIsExtensible, 15
CPP Builtin, ObjectIsFrozen, 15
CPP Builtin, ObjectIsSealed, 15
CPP Builtin, ObjectLookupGetter, 15
CPP Builtin, ObjectLookupSetter, 15
CPP Builtin, ObjectPreventExtensions, 15
CPP Builtin, ObjectPrototypeGetProto, 15
CPP Builtin, ObjectPrototypePropertyIsEnumerable, 15
CPP Builtin, ObjectPrototypeSetProto, 15
CPP Builtin, ObjectSeal, 15
CPP Builtin, ObjectSetPrototypeOf, 15
CPP Builtin, ObjectValues, 15
CPP Builtin, ReflectDefineProperty, 15
CPP Builtin, ReflectDeleteProperty, 15
CPP Builtin, ReflectGet, 15
CPP Builtin, ReflectGetOwnPropertyDescriptor, 15
CPP Builtin, ReflectGetPrototypeOf, 15
CPP Builtin, ReflectHas, 15
CPP Builtin, ReflectIsExtensible, 15
CPP Builtin, ReflectOwnKeys, 15
CPP Builtin, ReflectPreventExtensions, 15
CPP Builtin, ReflectSet, 15
CPP Builtin, ReflectSetPrototypeOf, 15
CPP Builtin, RegExpCapture1Getter, 15
CPP Builtin, RegExpCapture2Getter, 15
CPP Builtin, RegExpCapture3Getter, 15
CPP Builtin, RegExpCapture4Getter, 15
CPP Builtin, RegExpCapture5Getter, 15
CPP Builtin, RegExpCapture6Getter, 15
CPP Builtin, RegExpCapture7Getter, 15
CPP Builtin, RegExpCapture8Getter, 15
CPP Builtin, RegExpCapture9Getter, 15
CPP Builtin, RegExpInputGetter, 15
CPP Builtin, RegExpInputSetter, 15
CPP Builtin, RegExpLastMatchGetter, 15
CPP Builtin, RegExpLastParenGetter, 15
CPP Builtin, RegExpLeftContextGetter, 15
CPP Builtin, RegExpPrototypeToString, 15
CPP Builtin, RegExpRightContextGetter, 15
CPP Builtin, SetPrototypeClear, 15
CPP Builtin, SharedArrayBufferPrototypeGetByteLength, 15
CPP Builtin, SharedArrayBufferPrototypeSlice, 15
CPP Builtin, StrictPoisonPillThrower, 15
CPP Builtin, StringFromCodePoint, 15
CPP Builtin, StringPrototypeEndsWith, 15
CPP Builtin, StringPrototypeLastIndexOf, 15
CPP Builtin, StringPrototypeLocaleCompare, 15
CPP Builtin, StringPrototypeNormalizeIntl, 15
CPP Builtin, StringPrototypeStartsWith, 15
CPP Builtin, StringPrototypeToUpperCaseIntl, 15
CPP Builtin, SymbolConstructor, 15
CPP Builtin, SymbolConstructor_ConstructStub, 15
CPP Builtin, SymbolFor, 15
CPP Builtin, SymbolKeyFor, 15
CPP Builtin, TypedArrayPrototypeBuffer, 15
CPP Builtin, TypedArrayPrototypeCopyWithin, 15
CPP Builtin, TypedArrayPrototypeFill, 15
CPP Builtin, TypedArrayPrototypeIncludes, 15
CPP Builtin, TypedArrayPrototypeIndexOf, 15
CPP Builtin, TypedArrayPrototypeLastIndexOf, 15
CPP Builtin, TypedArrayPrototypeReverse, 15
CPP Builtin, TypedArrayPrototypeSet, 15
CPP Builtin, TypedArrayPrototypeSlice, 15
CPP Builtin, UnsupportedThrower, 15
TFC Builtin, Add, 1231
TFC Builtin, AllocateHeapNumber, 111
TFC Builtin, BitwiseAnd, 262
TFC Builtin, BitwiseOr, 262
TFC Builtin, BitwiseXor, 262
TFC Builtin, CallProxy, 1148
TFC Builtin, CallWithArrayLike, 1572
TFC Builtin, CallWithSpread, 1528
TFC Builtin, ClassOf, 324
TFC Builtin, ConstructProxy, 1276
TFC Builtin, ConstructWithArrayLike, 1676
TFC Builtin, ConstructWithSpread, 1548
TFC Builtin, Divide, 552
TFC Builtin, Equal, 1972
TFC Builtin, FastNewClosure, 780
TFC Builtin, FastNewFunctionContextEval, 283
TFC Builtin, FastNewFunctionContextFunction, 279
TFC Builtin, FastNewObject, 1485
TFC Builtin, GetSuperConstructor, 219
TFC Builtin, GreaterThan, 790
TFC Builtin, GreaterThanOrEqual, 790
TFC Builtin, GrowFastDoubleElements, 692
TFC Builtin, GrowFastSmiOrObjectElements, 648
TFC Builtin, InstanceOf, 549
TFC Builtin, LessThan, 790
TFC Builtin, LessThanOrEqual, 790
TFC Builtin, Modulus, 580
TFC Builtin, Multiply, 643
TFC Builtin, NewArgumentsElements, 355
TFC Builtin, NonNumberToNumber, 501
TFC Builtin, NonPrimitiveToPrimitive_Default, 190
TFC Builtin, NonPrimitiveToPrimitive_Number, 190
TFC Builtin, NonPrimitiveToPrimitive_String, 190
TFC Builtin, OrdinaryHasInstance, 439
TFC Builtin, OrdinaryToPrimitive_Number, 312
TFC Builtin, OrdinaryToPrimitive_String, 312
TFC Builtin, RecordWrite, 1472
TFC Builtin, ShiftLeft, 274
TFC Builtin, ShiftRight, 274
TFC Builtin, ShiftRightLogical, 425
TFC Builtin, StrictEqual, 359
TFC Builtin, StringCharAt, 1359
TFC Builtin, StringCharCodeAt, 887
TFC Builtin, StringEqual, 968
TFC Builtin, StringGreaterThan, 748
TFC Builtin, StringGreaterThanOrEqual, 748
TFC Builtin, StringLessThan, 748
TFC Builtin, StringLessThanOrEqual, 748
TFC Builtin, StringToNumber, 175
TFC Builtin, Subtract, 480
TFC Builtin, ThrowWasmTrapDivByZero, 52
TFC Builtin, ThrowWasmTrapDivUnrepresentable, 52
TFC Builtin, ThrowWasmTrapFloatUnrepresentable, 52
TFC Builtin, ThrowWasmTrapFuncInvalid, 52
TFC Builtin, ThrowWasmTrapFuncSigMismatch, 52
TFC Builtin, ThrowWasmTrapMemOutOfBounds, 52
TFC Builtin, ThrowWasmTrapRemByZero, 52
TFC Builtin, ThrowWasmTrapUnreachable, 52
TFC Builtin, ToBoolean, 211
TFC Builtin, ToBooleanLazyDeoptContinuation, 223
TFC Builtin, ToInteger, 486
TFC Builtin, ToLength, 538
TFC Builtin, ToName, 155
TFC Builtin, ToNumber, 521
TFC Builtin, ToObject, 423
TFC Builtin, ToString, 775
TFC Builtin, Typeof, 232
TFC Builtin, WasmStackGuard, 28
TFH Builtin, KeyedLoadIC, 8464
TFH Builtin, KeyedLoadICTrampoline, 32
TFH Builtin, KeyedLoadIC_IndexedString, 1503
TFH Builtin, KeyedLoadIC_Megamorphic, 14600
TFH Builtin, KeyedLoadIC_Miss, 44
TFH Builtin, KeyedLoadIC_Slow, 40
TFH Builtin, KeyedStoreIC, 13776
TFH Builtin, KeyedStoreICTrampoline, 32
TFH Builtin, KeyedStoreIC_Megamorphic, 44656
TFH Builtin, KeyedStoreIC_Miss, 44
TFH Builtin, KeyedStoreIC_Slow, 44
TFH Builtin, LoadField, 199
TFH Builtin, LoadGlobalIC, 8008
TFH Builtin, LoadGlobalICInsideTypeof, 7940
TFH Builtin, LoadGlobalICInsideTypeofTrampoline, 32
TFH Builtin, LoadGlobalICTrampoline, 32
TFH Builtin, LoadGlobalIC_Miss, 40
TFH Builtin, LoadGlobalIC_Slow, 40
TFH Builtin, LoadIC, 6208
TFH Builtin, LoadICProtoArray, 4304
TFH Builtin, LoadICProtoArrayThrowIfNonexistent, 4340
TFH Builtin, LoadICTrampoline, 32
TFH Builtin, LoadIC_FunctionPrototype, 244
TFH Builtin, LoadIC_Miss, 44
TFH Builtin, LoadIC_Noninlined, 5644
TFH Builtin, LoadIC_Slow, 40
TFH Builtin, LoadIC_StringLength, 72
TFH Builtin, LoadIC_Uninitialized, 7408
TFH Builtin, StoreIC, 12836
TFH Builtin, StoreICTrampoline, 32
TFH Builtin, StoreIC_Miss, 44
TFH Builtin, StoreIC_Uninitialized, 20776
TFJ Builtin, ArrayEvery, 3071
TFJ Builtin, ArrayFilter, 10348
TFJ Builtin, ArrayForEach, 2533
TFJ Builtin, ArrayForEachLoopEagerDeoptContinuation, 79
TFJ Builtin, ArrayForEachLoopLazyDeoptContinuation, 79
TFJ Builtin, ArrayIncludes, 3332
TFJ Builtin, ArrayIndexOf, 2972
TFJ Builtin, ArrayIsArray, 323
TFJ Builtin, ArrayIteratorPrototypeNext, 3944
TFJ Builtin, ArrayMap, 4789
TFJ Builtin, ArrayMapLoopEagerDeoptContinuation, 79
TFJ Builtin, ArrayMapLoopLazyDeoptContinuation, 311
TFJ Builtin, ArrayPrototypeEntries, 1176
TFJ Builtin, ArrayPrototypeKeys, 592
TFJ Builtin, ArrayPrototypeValues, 1176
TFJ Builtin, ArrayReduce, 2691
TFJ Builtin, ArrayReduceRight, 2856
TFJ Builtin, ArraySome, 3071
TFJ Builtin, AsyncFromSyncIteratorPrototypeNext, 2028
TFJ Builtin, AsyncFromSyncIteratorPrototypeReturn, 2632
TFJ Builtin, AsyncFromSyncIteratorPrototypeThrow, 2072
TFJ Builtin, AsyncFunctionAwaitCaught, 1652
TFJ Builtin, AsyncFunctionAwaitRejectClosure, 131
TFJ Builtin, AsyncFunctionAwaitResolveClosure, 123
TFJ Builtin, AsyncFunctionAwaitUncaught, 1652
TFJ Builtin, AsyncFunctionPromiseCreate, 680
TFJ Builtin, AsyncFunctionPromiseRelease, 179
TFJ Builtin, AsyncGeneratorAwaitCaught, 1740
TFJ Builtin, AsyncGeneratorAwaitRejectClosure, 191
TFJ Builtin, AsyncGeneratorAwaitResolveClosure, 183
TFJ Builtin, AsyncGeneratorAwaitUncaught, 1740
TFJ Builtin, AsyncGeneratorPrototypeNext, 1208
TFJ Builtin, AsyncGeneratorPrototypeReturn, 1216
TFJ Builtin, AsyncGeneratorPrototypeThrow, 1216
TFJ Builtin, AsyncGeneratorReturnClosedRejectClosure, 179
TFJ Builtin, AsyncGeneratorReturnClosedResolveClosure, 183
TFJ Builtin, AsyncGeneratorReturnResolveClosure, 191
TFJ Builtin, AsyncGeneratorYieldResolveClosure, 183
TFJ Builtin, AsyncIteratorValueUnwrap, 83
TFJ Builtin, AtomicsAdd, 2544
TFJ Builtin, AtomicsAnd, 2544
TFJ Builtin, AtomicsCompareExchange, 3216
TFJ Builtin, AtomicsExchange, 2496
TFJ Builtin, AtomicsLoad, 1792
TFJ Builtin, AtomicsOr, 2544
TFJ Builtin, AtomicsStore, 2352
TFJ Builtin, AtomicsSub, 2544
TFJ Builtin, AtomicsXor, 2544
TFJ Builtin, BooleanPrototypeToString, 131
TFJ Builtin, BooleanPrototypeValueOf, 127
TFJ Builtin, DatePrototypeGetDate, 151
TFJ Builtin, DatePrototypeGetDay, 151
TFJ Builtin, DatePrototypeGetFullYear, 151
TFJ Builtin, DatePrototypeGetHours, 151
TFJ Builtin, DatePrototypeGetMilliseconds, 127
TFJ Builtin, DatePrototypeGetMinutes, 151
TFJ Builtin, DatePrototypeGetMonth, 151
TFJ Builtin, DatePrototypeGetSeconds, 151
TFJ Builtin, DatePrototypeGetTime, 79
TFJ Builtin, DatePrototypeGetTimezoneOffset, 127
TFJ Builtin, DatePrototypeGetUTCDate, 127
TFJ Builtin, DatePrototypeGetUTCDay, 127
TFJ Builtin, DatePrototypeGetUTCFullYear, 127
TFJ Builtin, DatePrototypeGetUTCHours, 127
TFJ Builtin, DatePrototypeGetUTCMilliseconds, 127
TFJ Builtin, DatePrototypeGetUTCMinutes, 127
TFJ Builtin, DatePrototypeGetUTCMonth, 127
TFJ Builtin, DatePrototypeGetUTCSeconds, 127
TFJ Builtin, DatePrototypeToPrimitive, 307
TFJ Builtin, DatePrototypeValueOf, 79
TFJ Builtin, FastArrayPop, 1204
TFJ Builtin, FastArrayPush, 4976
TFJ Builtin, FastArrayShift, 1696
TFJ Builtin, FastConsoleAssert, 455
TFJ Builtin, FastFunctionPrototypeBind, 1376
TFJ Builtin, FunctionPrototypeHasInstance, 459
TFJ Builtin, GeneratorPrototypeNext, 502
TFJ Builtin, GeneratorPrototypeReturn, 506
TFJ Builtin, GeneratorPrototypeThrow, 518
TFJ Builtin, GlobalIsFinite, 103
TFJ Builtin, GlobalIsNaN, 95
TFJ Builtin, InternalPromiseReject, 836
TFJ Builtin, MapConstructor, 3760
TFJ Builtin, MapIteratorPrototypeNext, 1204
TFJ Builtin, MapPrototypeDelete, 2400
TFJ Builtin, MapPrototypeEntries, 250
TFJ Builtin, MapPrototypeForEach, 592
TFJ Builtin, MapPrototypeGet, 158
TFJ Builtin, MapPrototypeGetSize, 99
TFJ Builtin, MapPrototypeHas, 123
TFJ Builtin, MapPrototypeKeys, 250
TFJ Builtin, MapPrototypeSet, 2932
TFJ Builtin, MapPrototypeValues, 250
TFJ Builtin, MathAbs, 219
TFJ Builtin, MathAcos, 223
TFJ Builtin, MathAcosh, 223
TFJ Builtin, MathAsin, 223
TFJ Builtin, MathAsinh, 223
TFJ Builtin, MathAtan, 223
TFJ Builtin, MathAtan2, 299
TFJ Builtin, MathAtanh, 223
TFJ Builtin, MathCbrt, 223
TFJ Builtin, MathCeil, 447
TFJ Builtin, MathClz32, 135
TFJ Builtin, MathCos, 223
TFJ Builtin, MathCosh, 223
TFJ Builtin, MathExp, 223
TFJ Builtin, MathExpm1, 223
TFJ Builtin, MathFloor, 447
TFJ Builtin, MathFround, 191
TFJ Builtin, MathImul, 231
TFJ Builtin, MathLog, 223
TFJ Builtin, MathLog10, 223
TFJ Builtin, MathLog1p, 223
TFJ Builtin, MathLog2, 223
TFJ Builtin, MathMax, 404
TFJ Builtin, MathMin, 416
TFJ Builtin, MathPow, 319
TFJ Builtin, MathRandom, 358
TFJ Builtin, MathRound, 515
TFJ Builtin, MathSign, 283
TFJ Builtin, MathSin, 223
TFJ Builtin, MathSinh, 223
TFJ Builtin, MathSqrt, 187
TFJ Builtin, MathTan, 223
TFJ Builtin, MathTanh, 223
TFJ Builtin, MathTrunc, 447
TFJ Builtin, NewPromiseCapability, 2900
TFJ Builtin, NumberConstructor, 587
TFJ Builtin, NumberConstructor_ConstructStub, 2240
TFJ Builtin, NumberIsFinite, 72
TFJ Builtin, NumberIsInteger, 320
TFJ Builtin, NumberIsNaN, 64
TFJ Builtin, NumberIsSafeInteger, 356
TFJ Builtin, NumberParseFloat, 263
TFJ Builtin, NumberParseInt, 403
TFJ Builtin, NumberPrototypeValueOf, 127
TFJ Builtin, ObjectConstructor, 706
TFJ Builtin, ObjectConstructor_ConstructStub, 1684
TFJ Builtin, ObjectCreate, 1716
TFJ Builtin, ObjectGetOwnPropertyDescriptor, 6876
TFJ Builtin, ObjectIs, 275
TFJ Builtin, ObjectKeys, 900
TFJ Builtin, ObjectPrototypeHasOwnProperty, 4511
TFJ Builtin, ObjectPrototypeIsPrototypeOf, 383
TFJ Builtin, ObjectPrototypeToString, 1396
TFJ Builtin, ObjectPrototypeValueOf, 47
TFJ Builtin, PromiseAll, 5329
